candidate,representation_key,pca_components,c_value,penalty,class_weight,input_dimension,output_dimension,threshold,elapsed_seconds,max_iterations,selected,oof_tuned__n_samples,oof_tuned__n_no_cough,oof_tuned__n_cough,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__precision_cough,oof_tuned__recall_cough,oof_tuned__specificity_no_cough,oof_tuned__f1_cough,oof_tuned__macro_f1,oof_tuned__roc_auc,oof_tuned__tn_no_cough_correct,oof_tuned__fp_no_cough_as_cough,oof_tuned__fn_cough_as_no_cough,oof_tuned__tp_cough_correct,oof_0p5__n_samples,oof_0p5__n_no_cough,oof_0p5__n_cough,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__precision_cough,oof_0p5__recall_cough,oof_0p5__specificity_no_cough,oof_0p5__f1_cough,oof_0p5__macro_f1,oof_0p5__roc_auc,oof_0p5__tn_no_cough_correct,oof_0p5__fp_no_cough_as_cough,oof_0p5__fn_cough_as_no_cough,oof_0p5__tp_cough_correct,oof_tuned__original_cough_count,oof_tuned__original_cough_recall,oof_tuned__new_fsd50k_cough_count,oof_tuned__new_fsd50k_cough_recall
s0_s1__log__peak_rms_crest__pca32__C0p0003__l1__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.0003,l1,balanced,294,32,0.57,0.9640327999950387,6,False,7341,5237,2104,0.8095627298733142,0.7955847668425382,0.6409744408945687,0.7628326996197718,0.8283368340653046,0.6966145833333334,0.7789207520597579,0.8685295146918206,4338,899,499,1605,7341,5237,2104,0.7543931344503474,0.8028378799286446,0.5423347398030942,0.9163498098859315,0.6893259499713577,0.6813924721682276,0.7407848983915504,0.8685295146918206,3610,1627,176,1928,1983,0.7972768532526475,121,0.19834710743801653
s0_s1__log__peak_rms_crest__pca32__C0p0003__l2__weight_none,s0_s1__log__peak_rms_crest,32.0,0.0003,l2,,294,32,0.59,0.9527102999854833,5,False,7341,5237,2104,0.8902056940471326,0.8842356612172383,0.7745346869712352,0.8702471482889734,0.8982241741455032,0.8196060877350044,0.8703473947584361,0.9314634608529103,4704,533,273,1831,7341,5237,2104,0.8583299278027516,0.8808029805471598,0.6857541899441341,0.9334600760456274,0.828145885048692,0.7906602254428341,0.8417991265159404,0.9314634608529103,4337,900,140,1964,1983,0.9117498739283914,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca32__C0p0003__l2__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.0003,l2,balanced,294,32,0.67,0.9250175000051968,5,False,7341,5237,2104,0.8855741724560686,0.879283511007884,0.7662173546756529,0.8645437262357415,0.8940232957800267,0.8124162572577043,0.8650477993462179,0.9310479833823533,4682,555,285,1819,7341,5237,2104,0.815556463697044,0.8562263718742988,0.6152427781192379,0.9515209125475285,0.7609318312010693,0.7472937663307204,0.8010385605570376,0.9310479833823533,3985,1252,102,2002,1983,0.9062027231467473,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca32__C0p001__l1__weight_none,s0_s1__log__peak_rms_crest,32.0,0.001,l1,,294,32,0.57,0.9464215000043623,8,False,7341,5237,2104,0.8509739817463561,0.8416691866370538,0.7069672131147541,0.8198669201520913,0.8634714531220165,0.7592429577464789,0.8256660636039556,0.90359624883198,4522,715,379,1725,7341,5237,2104,0.8219588611905735,0.8503354041258057,0.6301862136556681,0.9168250950570342,0.7838457131945771,0.7469506292352371,0.8048087180010377,0.90359624883198,4105,1132,175,1929,1983,0.854261220373172,121,0.256198347107438
s0_s1__log__peak_rms_crest__pca32__C0p001__l1__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.001,l1,balanced,294,32,0.67,0.9035324000287801,7,False,7341,5237,2104,0.8526086364255551,0.8330052834068209,0.7231441048034934,0.7870722433460076,0.8789383234676341,0.7537551206190259,0.824292023762079,0.9055926825142249,4603,634,448,1656,7341,5237,2104,0.7800027244244653,0.8310231890518691,0.5696382796923953,0.9505703422053232,0.7114760358984151,0.7123775601068566,0.7671295542896697,0.9055926825142249,3726,1511,104,2000,1983,0.821986888552698,121,0.21487603305785125
s0_s1__log__peak_rms_crest__pca32__C0p001__l2__weight_none,s0_s1__log__peak_rms_crest,32.0,0.001,l2,,294,32,0.56,0.9465597000089474,5,False,7341,5237,2104,0.9023293829178586,0.897566607082829,0.7959880495091762,0.8864068441064639,0.9087263700591942,0.8387677085675737,0.884356985695609,0.9451115962684351,4759,478,239,1865,7341,5237,2104,0.8914316850565318,0.9015864287524205,0.7526091998453808,0.9253802281368821,0.8777926293679588,0.830100191856747,0.8751641986207968,0.9451115962684351,4597,640,157,1947,1983,0.929399899142713,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca32__C0p001__l2__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.001,l2,balanced,294,32,0.67,0.9351687000016682,6,False,7341,5237,2104,0.8991962947827271,0.8956550295462746,0.7877637130801688,0.8873574144486692,0.90395264464388,0.8345999105945463,0.8810538737925709,0.9457451585711786,4734,503,237,1867,7341,5237,2104,0.8440266993597603,0.8760383760330668,0.6575747617482748,0.9510456273764258,0.8010311246897078,0.7775403147464542,0.828728206665309,0.9457451585711786,4195,1042,103,2001,1983,0.9304084720121029,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca32__C0p003__l1__weight_none,s0_s1__log__peak_rms_crest,32.0,0.003,l1,,294,32,0.46,0.9066518000327051,9,False,7341,5237,2104,0.8760386868274077,0.8740219761988948,0.742288961038961,0.8692965779467681,0.8787473744510216,0.8007880910683012,0.8554068990045876,0.9262811553649777,4602,635,275,1829,7341,5237,2104,0.875630023157608,0.8580970641770207,0.7650200267022697,0.8170152091254753,0.899178919228566,0.7901631808779591,0.8508941932847834,0.9262811553649777,4709,528,385,1719,1983,0.9087241553202219,121,0.2231404958677686
s0_s1__log__peak_rms_crest__pca32__C0p003__l1__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.003,l1,balanced,294,32,0.67,0.8916329999919981,9,False,7341,5237,2104,0.8767197929437406,0.8689547937278693,0.751784964300714,0.8507604562737643,0.8871491311819744,0.798216276477146,0.8547323414355917,0.925123118553202,4646,591,314,1790,7341,5237,2104,0.8210053126277074,0.859618847974815,0.6231296758104738,0.9500950570342205,0.7691426389154096,0.7526355421686747,0.8062003751398337,0.925123118553202,4028,1209,105,1999,1983,0.8910741301059002,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca32__C0p003__l2__weight_none,s0_s1__log__peak_rms_crest,32.0,0.003,l2,,294,32,0.53,0.9170637000352144,6,False,7341,5237,2104,0.91104754120692,0.903392639459941,0.8189010989010989,0.8854562737642585,0.9213290051556234,0.8508791961635076,0.8937497989941094,0.9535626330925536,4825,412,241,1863,7341,5237,2104,0.9083231167415884,0.906316863920147,0.8027930596699111,0.901615969581749,0.9110177582585449,0.8493396015222745,0.891728048436125,0.9535626330925536,4771,466,207,1897,1983,0.9273827534039334,121,0.19834710743801653
s0_s1__log__peak_rms_crest__pca32__C0p003__l2__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.003,l2,balanced,294,32,0.69,0.9259788999916054,6,False,7341,5237,2104,0.9109113199836535,0.9001694672522437,0.8248207885304659,0.875,0.9253389345044873,0.849169741697417,0.8929784529094082,0.9538300887731416,4846,391,263,1841,7341,5237,2104,0.8741315897016755,0.8948635531328344,0.7114695340501792,0.9434410646387833,0.8462860416268856,0.8111973845525133,0.858398038414385,0.9538300887731416,4432,805,119,1985,1983,0.9172970247100353,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca32__C0p01__l1__weight_none,s0_s1__log__peak_rms_crest,32.0,0.01,l1,,294,32,0.46,0.907303000043612,12,False,7341,5237,2104,0.9106388775371203,0.8994098459266509,0.8252470799640611,0.8730988593155894,0.9257208325377124,0.8484988452655889,0.89256472402383,0.9516472438360858,4848,389,267,1837,7341,5237,2104,0.9083231167415884,0.8895410308052313,0.8363892806770099,0.845532319391635,0.9335497422188276,0.8409359489482392,0.8882700986727609,0.9516472438360858,4889,348,325,1779,1983,0.9157841654059505,121,0.17355371900826447
s0_s1__log__peak_rms_crest__pca32__C0p01__l1__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.01,l1,balanced,294,32,0.63,0.8893035000073723,11,False,7341,5237,2104,0.9081868955183218,0.9012455067082641,0.8116826503923278,0.8849809885931559,0.9175100248233722,0.8467485220554798,0.8906049105804431,0.9507741784654524,4805,432,242,1862,7341,5237,2104,0.8816237569813377,0.8968447853130439,0.7296392711044998,0.9325095057034221,0.8611800649226656,0.818693928645942,0.8654092557578987,0.9507741784654524,4510,727,142,1962,1983,0.9268784669692385,121,0.19834710743801653
s0_s1__log__peak_rms_crest__pca32__C0p01__l2__weight_none,s0_s1__log__peak_rms_crest,32.0,0.01,l2,,294,32,0.52,0.9124252999899909,6,False,7341,5237,2104,0.9173137174771829,0.904941105297129,0.841936957514847,0.8759505703422054,0.9339316402520527,0.8586070347076636,0.900089926055343,0.9567548577647639,4891,346,261,1843,7341,5237,2104,0.915679062797984,0.9060701004333744,0.8325123152709359,0.8835551330798479,0.9285850677869009,0.8572746137883329,0.8987194721914116,0.9567548577647639,4863,374,245,1859,1983,0.9183055975794251,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca32__C0p01__l2__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.01,l2,balanced,294,32,0.7,0.9279393999604508,7,False,7341,5237,2104,0.9166326113608501,0.9011938669789614,0.8472998137802608,0.8650190114068441,0.9373687225510788,0.8560677328316086,0.8986954196276931,0.9565114522217246,4909,328,284,1820,7341,5237,2104,0.8922490123961313,0.9045761331154241,0.7510516252390057,0.9334600760456274,0.8756921901852206,0.8323797414706505,0.8764929922850593,0.9565114522217246,4586,651,140,1964,1983,0.9077155824508321,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca32__C0p03__l1__weight_none,s0_s1__log__peak_rms_crest,32.0,0.03,l1,,294,32,0.5,1.011229799943976,14,False,7341,5237,2104,0.9208554692821141,0.9030162321184958,0.8624464540694907,0.8612167300380228,0.9448157341989689,0.8618311533888229,0.903188173811907,0.9573060143131897,4948,289,292,1812,7341,5237,2104,0.9208554692821141,0.9030162321184958,0.8624464540694907,0.8612167300380228,0.9448157341989689,0.8618311533888229,0.903188173811907,0.9573060143131897,4948,289,292,1812,1983,0.9046898638426626,121,0.1487603305785124
s0_s1__log__peak_rms_crest__pca32__C0p03__l1__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.03,l1,balanced,294,32,0.71,0.9162538999808021,14,False,7341,5237,2104,0.9192208146029152,0.8983163360876942,0.8662142510906446,0.8493346007604563,0.9472980714149322,0.8576913846892249,0.9006478796960152,0.9564331304530284,4961,276,317,1787,7341,5237,2104,0.9002860645688598,0.9079344398695739,0.7717908082408875,0.9258555133079848,0.8900133664311629,0.8418323249783924,0.8845127409654245,0.9564331304530284,4661,576,156,1948,1983,0.8915784165405951,121,0.15702479338842976
s0_s1__log__peak_rms_crest__pca32__C0p03__l2__weight_none,s0_s1__log__peak_rms_crest,32.0,0.03,l2,,294,32,0.52,0.9789726000162773,7,False,7341,5237,2104,0.9190845933796485,0.9031967442829647,0.8537956888472352,0.8659695817490495,0.9404239068168799,0.8598395469561114,0.9014823931639998,0.957220069104667,4925,312,282,1822,7341,5237,2104,0.918267266040049,0.9048985864690477,0.8462246777163904,0.873574144486692,0.9362230284514035,0.8596819457436857,0.9010114514418985,0.957220069104667,4903,334,266,1838,1983,0.9087241553202219,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca32__C0p03__l2__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.03,l2,balanced,294,32,0.65,0.9538126999977976,8,False,7341,5237,2104,0.9159515052445171,0.9065453856044771,0.8326621923937361,0.8845057034220533,0.9285850677869009,0.8578013367135284,0.8990737322647213,0.9565951285493466,4863,374,243,1861,7341,5237,2104,0.8997411796757935,0.9074103737591037,0.7707838479809976,0.9253802281368821,0.8894405193813252,0.8410367170626349,0.8839087286069243,0.9565951285493466,4658,579,157,1947,1983,0.9253656076651539,121,0.21487603305785125
s0_s1__log__peak_rms_crest__pca32__C0p1__l1__weight_none,s0_s1__log__peak_rms_crest,32.0,0.1,l1,,294,32,0.53,1.001346399949398,16,False,7341,5237,2104,0.9211279117286473,0.9009324918991877,0.868892114175133,0.8536121673003803,0.9482528164979951,0.8611843682570127,0.9030496096826877,0.9573253451784646,4966,271,308,1796,7341,5237,2104,0.9203105843890478,0.9039138467804761,0.8577484691474329,0.8654942965779467,0.9423333969830056,0.8616039744499645,0.9028249427486552,0.9573253451784646,4935,302,283,1821,1983,0.8961169944528492,121,0.15702479338842976
s0_s1__log__peak_rms_crest__pca32__C0p1__l1__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.1,l1,balanced,294,32,0.66,0.9818187999771908,14,False,7341,5237,2104,0.9164963901375834,0.9053634347880066,0.8374830239927569,0.879277566539924,0.9314493030360894,0.8578715511245073,0.8993765123739037,0.9564818660147778,4878,359,254,1850,7341,5237,2104,0.9019207192480588,0.9070897808878184,0.7785829307568438,0.9192015209125475,0.8949780408630895,0.8430688753269399,0.8858696863260418,0.9564818660147778,4687,550,170,1934,1983,0.9213313161875946,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca32__C0p1__l2__weight_none,s0_s1__log__peak_rms_crest,32.0,0.1,l2,,294,32,0.52,0.9394729000050575,8,False,7341,5237,2104,0.9194932570494483,0.9017771508809429,0.8590412909349786,0.8602661596958175,0.9432881420660684,0.8596532890049869,0.9016058441968875,0.95695578985734,4940,297,294,1810,7341,5237,2104,0.9177223811469827,0.9022419991999019,0.8498134328358209,0.8659695817490495,0.9385144166507543,0.8578154425612052,0.8999638838261268,0.95695578985734,4915,322,282,1822,1983,0.903177004538578,121,0.15702479338842976
s0_s1__log__peak_rms_crest__pca32__C0p1__l2__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.1,l2,balanced,294,32,0.67,0.9586563999764621,8,False,7341,5237,2104,0.9154066203514507,0.903320126026351,0.8371987266939518,0.875,0.931640252052702,0.855682082268185,0.8979248642384379,0.9561320953351081,4879,358,263,1841,7341,5237,2104,0.901239613131726,0.906328072191797,0.7774647887323943,0.9182509505703422,0.8944051938132519,0.8420135105687514,0.8850907739111467,0.9561320953351081,4684,553,172,1932,1983,0.9172970247100353,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca32__C0p3__l1__weight_none,s0_s1__log__peak_rms_crest,32.0,0.3,l1,,294,32,0.51,0.9387726000277326,17,False,7341,5237,2104,0.9192208146029152,0.9018705380188204,0.8575485092285849,0.8612167300380228,0.9425243459996181,0.8593787052406925,0.901356815592157,0.956877649599116,4936,301,292,1812,7341,5237,2104,0.918267266040049,0.9021973930013918,0.852389878163074,0.8645437262357415,0.9398510597670422,0.8584237848041529,0.900487265822222,0.956877649599116,4922,315,285,1819,1983,0.9041855774079677,121,0.15702479338842976
s0_s1__log__peak_rms_crest__pca32__C0p3__l1__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.3,l1,balanced,294,32,0.67,0.9686296000145376,15,False,7341,5237,2104,0.9152703991281842,0.9029403153635546,0.837431693989071,0.8740494296577946,0.9318312010693145,0.8553488372093023,0.897718726059862,0.9559911524535496,4880,357,265,1839,7341,5237,2104,0.9016482768015257,0.9063301595622257,0.7788539144471348,0.9173003802281369,0.8953599388963147,0.8424268878219118,0.8854708696535302,0.9559911524535496,4689,548,174,1930,1983,0.9157841654059505,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca32__C0p3__l2__weight_none,s0_s1__log__peak_rms_crest,32.0,0.3,l2,,294,32,0.52,1.0101661999942735,9,False,7341,5237,2104,0.9190845933796485,0.9007798869697988,0.8595238095238096,0.8578897338403042,0.9436700400992935,0.8587059942911512,0.9010078931180895,0.9567271774177739,4942,295,299,1805,7341,5237,2104,0.9181310448167824,0.9023862546475756,0.8513323983169705,0.8654942965779467,0.9392782127172045,0.8583549375441905,0.9003911865611555,0.9567271774177739,4919,318,283,1821,1983,0.9006555723651034,121,0.15702479338842976
s0_s1__log__peak_rms_crest__pca32__C0p3__l2__weight_balanced,s0_s1__log__peak_rms_crest,32.0,0.3,l2,balanced,294,32,0.68,0.98278040002333,8,False,7341,5237,2104,0.915679062797984,0.9025158985022482,0.8401282638570774,0.8716730038022814,0.933358793202215,0.8556099836715652,0.8980310620618528,0.9558757117933163,4888,349,270,1834,7341,5237,2104,0.9015120555782591,0.9060925169766745,0.7787646346386758,0.9168250950570342,0.8953599388963147,0.842174197773412,0.8852985630981702,0.9558757117933163,4689,548,175,1929,1983,0.913767019667171,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca32__C1__l1__weight_none,s0_s1__log__peak_rms_crest,32.0,1.0,l1,,294,32,0.53,0.9576857999782078,17,False,7341,5237,2104,0.9192208146029152,0.8997380168601448,0.8626980316850696,0.8540874524714829,0.9453885812488065,0.8583711487938859,0.9009340260405827,0.9566749931570552,4951,286,307,1797,7341,5237,2104,0.9181310448167824,0.9019597504158405,0.8523206751054853,0.8640684410646388,0.9398510597670422,0.8581543544961058,0.900307430957962,0.9566749931570552,4922,315,286,1818,1983,0.897125567322239,121,0.1487603305785124
s0_s1__log__peak_rms_crest__pca32__C1__l1__weight_balanced,s0_s1__log__peak_rms_crest,32.0,1.0,l1,balanced,294,32,0.68,0.9361004999955185,14,False,7341,5237,2104,0.9158152840212506,0.9024692049333094,0.8408256880733945,0.8711977186311787,0.9337406912354401,0.8557422969187675,0.898153895141438,0.9558060117720432,4890,347,271,1833,7341,5237,2104,0.9020569404713255,0.9063322469326545,0.7802509105625253,0.9163498098859315,0.8963146839793775,0.8428415300546448,0.8858513576858759,0.9558060117720432,4694,543,176,1928,1983,0.9132627332324761,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca32__C1__l2__weight_none,s0_s1__log__peak_rms_crest,32.0,1.0,l2,,294,32,0.5,1.0546095999889076,10,False,7341,5237,2104,0.9184034872633157,0.9024350355869432,0.8524590163934426,0.8650190114068441,0.9398510597670422,0.858693087992451,0.900667045767747,0.9566207215259077,4922,315,284,1820,7341,5237,2104,0.9184034872633157,0.9024350355869432,0.8524590163934426,0.8650190114068441,0.9398510597670422,0.858693087992451,0.900667045767747,0.9566207215259077,4922,315,284,1820,1983,0.9077155824508321,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca32__C1__l2__weight_balanced,s0_s1__log__peak_rms_crest,32.0,1.0,l2,balanced,294,32,0.67,0.9798140999628231,8,False,7341,5237,2104,0.9154066203514507,0.9031779579491059,0.8375056895766955,0.8745247148288974,0.9318312010693145,0.8556149732620321,0.897897073376031,0.9557621769930393,4880,357,264,1840,7341,5237,2104,0.9019207192480588,0.9063789405015933,0.7797089733225546,0.9168250950570342,0.8959327859461523,0.8427260812581914,0.8857335869473855,0.9557621769930393,4692,545,175,1929,1983,0.9162884518406454,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca64__C0p0001__l1__weight_none,s0_s1__log__peak_rms_crest,64.0,0.0001,l1,,294,64,0.51,0.8914930000319146,2,False,7341,5237,2104,0.7069881487535759,0.5128572035335007,0.41924398625429554,0.05798479087452472,0.9677296161924767,0.10187891440501044,0.4634079198052561,0.5589670347941055,5068,169,1982,122,7341,5237,2104,0.3440948099713935,0.5274951155531967,0.2988573972399466,0.9572243346007605,0.097765896505633,0.4555015266312337,0.3154370109607616,0.5589670347941055,512,4725,90,2014,1983,0.0600100857286939,121,0.024793388429752067
s0_s1__log__peak_rms_crest__pca64__C0p0001__l1__weight_balanced,s0_s1__log__peak_rms_crest,64.0,0.0001,l1,balanced,294,64,0.51,0.8767846000264399,3,False,7341,5237,2104,0.6977251055714481,0.5693453951882299,0.4538152610441767,0.2685361216730038,0.8701546687034561,0.33741415347865034,0.5708071385058477,0.6674891511190847,4557,680,1539,565,7341,5237,2104,0.49666258002996866,0.5993110497767058,0.344780487804878,0.839828897338403,0.3587932022150086,0.4888642965832065,0.4965453912810035,0.6674891511190847,1879,3358,337,1767,1983,0.28189611699445283,121,0.049586776859504134
s0_s1__log__peak_rms_crest__pca64__C0p0001__l2__weight_none,s0_s1__log__peak_rms_crest,64.0,0.0001,l2,,294,64,0.6,0.9655705000041053,5,False,7341,5237,2104,0.8769922353902738,0.8643120281181502,0.7598442232799654,0.8346007604562737,0.8940232957800267,0.7954699886749717,0.8537591493973864,0.9191431652957786,4682,555,348,1756,7341,5237,2104,0.8284974799073695,0.8606049036143091,0.636598771419334,0.9358365019011406,0.7853733053274775,0.7577448527996922,0.8125044770060664,0.9191431652957786,4113,1124,135,1969,1983,0.8749369641956631,121,0.17355371900826447
s0_s1__log__peak_rms_crest__pca64__C0p0001__l2__weight_balanced,s0_s1__log__peak_rms_crest,64.0,0.0001,l2,balanced,294,64,0.64,1.0134635000140406,5,False,7341,5237,2104,0.8666394224220133,0.8590463185683035,0.7329192546583851,0.841254752851711,0.876837884284896,0.7833591502544811,0.8435146631917885,0.9167230861717337,4592,645,334,1770,7341,5237,2104,0.7958043863233892,0.8422404000926429,0.5890491610244333,0.9510456273764258,0.7334351728088601,0.7275040901654245,0.7821160577175015,0.9167230861717337,3841,1396,103,2001,1983,0.8799798285426123,121,0.2066115702479339
s0_s1__log__peak_rms_crest__pca64__C0p0003__l1__weight_none,s0_s1__log__peak_rms_crest,64.0,0.0003,l1,,294,64,0.54,0.9268863000324927,6,False,7341,5237,2104,0.8109249421059801,0.7971081842345812,0.6430855315747402,0.7647338403041825,0.8294825281649799,0.6986539296569692,0.7804504265196319,0.8685942231751117,4344,893,495,1609,7341,5237,2104,0.7733278844844027,0.8099956092616807,0.566066066066066,0.8959125475285171,0.7240786709948444,0.69377990430622,0.7569245542292347,0.8685942231751117,3792,1445,219,1885,1983,0.7977811396873424,121,0.2231404958677686
s0_s1__log__peak_rms_crest__pca64__C0p0003__l1__weight_balanced,s0_s1__log__peak_rms_crest,64.0,0.0003,l1,balanced,294,64,0.57,1.0740998999681324,6,False,7341,5237,2104,0.8095627298733142,0.7955847668425382,0.6409744408945687,0.7628326996197718,0.8283368340653046,0.6966145833333334,0.7789207520597579,0.8685293331813486,4338,899,499,1605,7341,5237,2104,0.7543931344503474,0.8028378799286446,0.5423347398030942,0.9163498098859315,0.6893259499713577,0.6813924721682276,0.7407848983915504,0.8685293331813486,3610,1627,176,1928,1983,0.7972768532526475,121,0.19834710743801653
s0_s1__log__peak_rms_crest__pca64__C0p0003__l2__weight_none,s0_s1__log__peak_rms_crest,64.0,0.0003,l2,,294,64,0.61,1.0865903999656439,6,False,7341,5237,2104,0.8923852336193979,0.8793656898741116,0.7909654561558902,0.8488593155893536,0.9098720641588696,0.8188904172397983,0.8711700148214495,0.9323891642604429,4765,472,318,1786,7341,5237,2104,0.860509467375017,0.8826149088345503,0.6893408134642356,0.9344106463878327,0.8308191712812679,0.7933817594834544,0.8440484779321447,0.9323891642604429,4351,886,138,1966,1983,0.8905698436712053,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca64__C0p0003__l2__weight_balanced,s0_s1__log__peak_rms_crest,64.0,0.0003,l2,balanced,294,64,0.68,1.0630663000047207,6,False,7341,5237,2104,0.8889797030377333,0.8789691802478852,0.7788836001730852,0.8555133079847909,0.9024250525109796,0.8154020385050963,0.8680107494561129,0.9319715086642208,4726,511,304,1800,7341,5237,2104,0.8163737910366435,0.8565148827696465,0.6165228113440198,0.9505703422053232,0.7624594233339699,0.7479431563201197,0.8017624502406255,0.9319715086642208,3993,1244,104,2000,1983,0.897125567322239,121,0.17355371900826447
