candidate_key,gold_multiplier,C,pca_components,dataset,subgroup,recording_count,dry_count,wet_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
logistic_regression__C0.1__pcanone__gold3,3.0,0.1,,train_oof,gold_all,62,56,6,0.48618865865096295,0.7419354838709677,0.7827380952380952,0.6106750392464678,0.9761904761904762,0.25,0.7321428571428571,0.8333333333333334,0.7946428571428571,0.2771929824561403,41,15,1,5
logistic_regression__C0.1__pcanone__gold3,3.0,0.1,,train_oof,gold_3_of_4,31,28,3,0.48618865865096295,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,0.8333333333333334,0.3528138528138528,20,8,0,3
logistic_regression__C0.1__pcanone__gold3,3.0,0.1,,train_oof,gold_4_of_4,31,28,3,0.48618865865096295,0.7419354838709677,0.7083333333333333,0.5866666666666667,0.9545454545454546,0.2222222222222222,0.75,0.6666666666666666,0.738095238095238,0.21666666666666667,21,7,1,2
logistic_regression__C0.1__pca32__gold3,3.0,0.1,32.0,train_oof,all,1623,1247,376,0.5498784386680098,0.7110289587184226,0.6298989916224471,0.6201079706322276,0.8324786324786325,0.3973509933774834,0.781074578989575,0.4787234042553192,0.6807444249176747,0.3790688704773374,974,273,196,180
logistic_regression__C0.1__pca32__gold3,3.0,0.1,32.0,train_oof,weak_all,1561,1191,370,0.5498784386680098,0.7072389493914157,0.6274264188621872,0.6187630830630547,0.8270944741532977,0.4009111617312073,0.7791771620486986,0.4756756756756757,0.6766174234688089,0.37913134703682183,928,263,194,176
logistic_regression__C0.1__pca32__gold3,3.0,0.1,32.0,train_oof,gold_all,62,56,6,0.5498784386680098,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8392857142857143,0.5534188034188035,46,10,2,4
logistic_regression__C0.1__pca32__gold3,3.0,0.1,32.0,train_oof,gold_3_of_4,31,28,3,0.5498784386680098,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7261904761904762,0.47619047619047616,25,3,2,1
logistic_regression__C0.1__pca32__gold3,3.0,0.1,32.0,train_oof,gold_4_of_4,31,28,3,0.5498784386680098,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9761904761904763,0.8666666666666667,21,7,0,3
logistic_regression__C0.1__pca64__gold3,3.0,0.1,64.0,train_oof,all,1623,1247,376,0.523449183831539,0.6906962415280345,0.636172558822024,0.6151717766374705,0.8401826484018264,0.3806818181818182,0.7377706495589414,0.5345744680851063,0.6760928355713286,0.37856183106503083,920,327,175,201
logistic_regression__C0.1__pca64__gold3,3.0,0.1,64.0,train_oof,weak_all,1561,1191,370,0.523449183831539,0.6880204996796925,0.6343942178954773,0.6149526849990452,0.8352380952380952,0.38551859099804303,0.7363560033585222,0.5324324324324324,0.6724805409943949,0.38021426850272083,877,314,173,197
logistic_regression__C0.1__pca64__gold3,3.0,0.1,64.0,train_oof,gold_all,62,56,6,0.523449183831539,0.7580645161290323,0.7172619047619048,0.5996556177356867,0.9555555555555556,0.23529411764705882,0.7678571428571429,0.6666666666666666,0.8125,0.5495378652355396,43,13,2,4
logistic_regression__C0.1__pca64__gold3,3.0,0.1,64.0,train_oof,gold_3_of_4,31,28,3,0.523449183831539,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.7023809523809523,0.4621212121212121,22,6,2,1
logistic_regression__C0.1__pca64__gold3,3.0,0.1,64.0,train_oof,gold_4_of_4,31,28,3,0.523449183831539,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9166666666666666,0.6666666666666666,21,7,0,3
logistic_regression__C0.1__pca128__gold3,3.0,0.1,128.0,train_oof,all,1623,1247,376,0.6618573035339481,0.7313616759088108,0.59761832653688,0.6021217832515418,0.8116833205226749,0.40683229813664595,0.846832397754611,0.3484042553191489,0.6464984046818749,0.365001056816491,1056,191,245,131
logistic_regression__C0.1__pca128__gold3,3.0,0.1,128.0,train_oof,weak_all,1561,1191,370,0.6618573035339481,0.7283792440743113,0.5965665917806976,0.6014212073035603,0.806554756195044,0.4129032258064516,0.8471872376154492,0.34594594594594597,0.6434633626069395,0.36918554268798665,1009,182,242,128
logistic_regression__C0.1__pca128__gold3,3.0,0.1,128.0,train_oof,gold_all,62,56,6,0.6618573035339481,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.7470238095238095,0.3833621650713105,47,9,3,3
logistic_regression__C0.1__pca128__gold3,3.0,0.1,128.0,train_oof,gold_3_of_4,31,28,3,0.6618573035339481,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7738095238095238,0.4714285714285714,24,4,2,1
logistic_regression__C0.1__pca128__gold3,3.0,0.1,128.0,train_oof,gold_4_of_4,31,28,3,0.6618573035339481,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.7738095238095237,0.5,23,5,1,2
logistic_regression__C0.1__pca256__gold3,3.0,0.1,256.0,train_oof,all,1623,1247,376,0.6780095858299127,0.7258163894023414,0.6005114402224914,0.603282020296343,0.8137715179968701,0.4,0.8340016038492382,0.3670212765957447,0.645722073401696,0.36618828092251954,1040,207,238,138
logistic_regression__C0.1__pca256__gold3,3.0,0.1,256.0,train_oof,weak_all,1561,1191,370,0.6780095858299127,0.7238949391415759,0.6010801733723647,0.6043702151706765,0.8094462540716613,0.4084084084084084,0.834592779177162,0.3675675675675676,0.6435223636734972,0.3706714741876914,994,197,234,136
logistic_regression__C0.1__pca256__gold3,3.0,0.1,256.0,train_oof,gold_all,62,56,6,0.6780095858299127,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.7321428571428571,0.36564659755449225,46,10,4,2
logistic_regression__C0.1__pca256__gold3,3.0,0.1,256.0,train_oof,gold_3_of_4,31,28,3,0.6780095858299127,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.6428571428571428,0.43006993006993005,22,6,2,1
logistic_regression__C0.1__pca256__gold3,3.0,0.1,256.0,train_oof,gold_4_of_4,31,28,3,0.6780095858299127,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7976190476190477,0.4880952380952381,24,4,2,1
logistic_regression__C1__pcanone__gold3,3.0,1.0,,train_oof,all,1623,1247,376,0.6641348650907203,0.6956253850893407,0.5715760378098926,0.5717083333333334,0.8014411529223379,0.3422459893048128,0.8027265437048917,0.3404255319148936,0.5941856199559795,0.3061231073688392,1001,246,248,128
logistic_regression__C1__pcanone__gold3,3.0,1.0,,train_oof,weak_all,1561,1191,370,0.6641348650907203,0.6931454196028187,0.5716136791703542,0.5721993270477926,0.7966666666666666,0.3490304709141274,0.8026868178001679,0.34054054054054056,0.591655887625661,0.31150283172524745,956,235,244,126
logistic_regression__C1__pcanone__gold3,3.0,1.0,,train_oof,gold_all,62,56,6,0.6641348650907203,0.7580645161290323,0.5684523809523809,0.5338345864661653,0.9183673469387755,0.15384615384615385,0.8035714285714286,0.3333333333333333,0.7351190476190476,0.22624320124320121,45,11,4,2
logistic_regression__C1__pcanone__gold3,3.0,1.0,,train_oof,gold_3_of_4,31,28,3,0.6641348650907203,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8571428571428572,0.3686868686868687,22,6,1,2
logistic_regression__C1__pcanone__gold3,3.0,1.0,,train_oof,gold_4_of_4,31,28,3,0.6641348650907203,0.7419354838709677,0.4107142857142857,0.42592592592592593,0.8846153846153846,0.0,0.8214285714285714,0.0,0.6071428571428571,0.14825174825174825,23,5,3,0
logistic_regression__C1__pca32__gold3,3.0,1.0,32.0,train_oof,all,1623,1247,376,0.5490527058596444,0.7110289587184226,0.6298989916224471,0.6201079706322276,0.8324786324786325,0.3973509933774834,0.781074578989575,0.4787234042553192,0.68072096435701,0.3790133699201127,974,273,196,180
logistic_regression__C1__pca32__gold3,3.0,1.0,32.0,train_oof,weak_all,1561,1191,370,0.5490527058596444,0.7072389493914157,0.6274264188621872,0.6187630830630547,0.8270944741532977,0.4009111617312073,0.7791771620486986,0.4756756756756757,0.6765833843919487,0.3790779030943685,928,263,194,176
logistic_regression__C1__pca32__gold3,3.0,1.0,32.0,train_oof,gold_all,62,56,6,0.5490527058596444,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8392857142857143,0.5534188034188035,46,10,2,4
logistic_regression__C1__pca32__gold3,3.0,1.0,32.0,train_oof,gold_3_of_4,31,28,3,0.5490527058596444,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7261904761904762,0.47619047619047616,25,3,2,1
logistic_regression__C1__pca32__gold3,3.0,1.0,32.0,train_oof,gold_4_of_4,31,28,3,0.5490527058596444,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9761904761904763,0.8666666666666667,21,7,0,3
logistic_regression__C1__pca64__gold3,3.0,1.0,64.0,train_oof,all,1623,1247,376,0.5220491719015211,0.6919285274183611,0.6360456585166101,0.6156578573458369,0.8398544131028207,0.3816793893129771,0.7401764234161988,0.5319148936170213,0.6757387943831152,0.3780617035778997,923,324,176,200
logistic_regression__C1__pca64__gold3,3.0,1.0,64.0,train_oof,weak_all,1561,1191,370,0.5220491719015211,0.6893017296604741,0.6343023123879548,0.615471350244938,0.8349146110056926,0.3865877712031558,0.7388748950461796,0.5297297297297298,0.6721333424104206,0.3797376941179449,880,311,174,196
logistic_regression__C1__pca64__gold3,3.0,1.0,64.0,train_oof,gold_all,62,56,6,0.5220491719015211,0.7580645161290323,0.7172619047619048,0.5996556177356867,0.9555555555555556,0.23529411764705882,0.7678571428571429,0.6666666666666666,0.8125,0.5495378652355396,43,13,2,4
logistic_regression__C1__pca64__gold3,3.0,1.0,64.0,train_oof,gold_3_of_4,31,28,3,0.5220491719015211,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.7023809523809523,0.4621212121212121,22,6,2,1
logistic_regression__C1__pca64__gold3,3.0,1.0,64.0,train_oof,gold_4_of_4,31,28,3,0.5220491719015211,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9166666666666666,0.6666666666666666,21,7,0,3
logistic_regression__C1__pca128__gold3,3.0,1.0,128.0,train_oof,all,1623,1247,376,0.6543308782189063,0.7258163894023414,0.5977249654489925,0.6009012717823464,0.8123052959501558,0.39823008849557523,0.8364073777064955,0.35904255319148937,0.6438878841133615,0.3632732123072246,1043,204,241,135
logistic_regression__C1__pca128__gold3,3.0,1.0,128.0,train_oof,weak_all,1561,1191,370,0.6543308782189063,0.7226137091607944,0.5965143985295118,0.6001047197858274,0.807131280388979,0.4036697247706422,0.836272040302267,0.3567567567567568,0.6409512787346541,0.3678993700548895,996,195,238,132
logistic_regression__C1__pca128__gold3,3.0,1.0,128.0,train_oof,gold_all,62,56,6,0.6543308782189063,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.7380952380952381,0.37721783047870006,47,9,3,3
logistic_regression__C1__pca128__gold3,3.0,1.0,128.0,train_oof,gold_3_of_4,31,28,3,0.6543308782189063,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7738095238095238,0.4714285714285714,24,4,2,1
logistic_regression__C1__pca128__gold3,3.0,1.0,128.0,train_oof,gold_4_of_4,31,28,3,0.6543308782189063,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.7619047619047619,0.49707602339181284,23,5,1,2
logistic_regression__C1__pca256__gold3,3.0,1.0,256.0,train_oof,all,1623,1247,376,0.6632584730245354,0.7134935304990758,0.5989939685031309,0.5987169704977655,0.8143086816720257,0.38258575197889183,0.8123496391339214,0.38563829787234044,0.6416420686242728,0.36151300690616556,1013,234,231,145
logistic_regression__C1__pca256__gold3,3.0,1.0,256.0,train_oof,weak_all,1561,1191,370,0.6632584730245354,0.7117232543241512,0.5996244355186421,0.5999933944385729,0.8100418410041841,0.3907103825136612,0.8127623845507976,0.3864864864864865,0.6395602151269658,0.36685407424081806,968,223,227,143
logistic_regression__C1__pca256__gold3,3.0,1.0,256.0,train_oof,gold_all,62,56,6,0.6632584730245354,0.7580645161290323,0.5684523809523809,0.5338345864661653,0.9183673469387755,0.15384615384615385,0.8035714285714286,0.3333333333333333,0.7261904761904763,0.2647005444646098,45,11,4,2
logistic_regression__C1__pca256__gold3,3.0,1.0,256.0,train_oof,gold_3_of_4,31,28,3,0.6632584730245354,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.6428571428571428,0.2676767676767677,22,6,2,1
logistic_regression__C1__pca256__gold3,3.0,1.0,256.0,train_oof,gold_4_of_4,31,28,3,0.6632584730245354,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.8095238095238095,0.4935897435897436,23,5,2,1
logistic_regression__C10__pcanone__gold3,3.0,10.0,,train_oof,all,1623,1247,376,0.8681376981442945,0.7011706715958103,0.5621811496527838,0.5641515169468485,0.7962674961119751,0.33827893175074186,0.8211708099438653,0.30319148936170215,0.5871303895306181,0.30067746390399686,1024,223,262,114
logistic_regression__C10__pcanone__gold3,3.0,10.0,,train_oof,weak_all,1561,1191,370,0.8681376981442945,0.6976297245355542,0.5615108811582363,0.5636400678473624,0.7910931174089069,0.34355828220858897,0.8203190596137699,0.3027027027027027,0.5847992829101142,0.30645993203461924,977,214,258,112
logistic_regression__C10__pcanone__gold3,3.0,10.0,,train_oof,gold_all,62,56,6,0.8681376981442945,0.7903225806451613,0.5863095238095238,0.5568993952721275,0.9215686274509803,0.18181818181818182,0.8392857142857143,0.3333333333333333,0.7470238095238095,0.23224067599067597,47,9,4,2
logistic_regression__C10__pcanone__gold3,3.0,10.0,,train_oof,gold_3_of_4,31,28,3,0.8681376981442945,0.8387096774193549,0.7619047619047619,0.6750524109014675,0.96,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.8333333333333333,0.3547008547008547,24,4,1,2
logistic_regression__C10__pcanone__gold3,3.0,10.0,,train_oof,gold_4_of_4,31,28,3,0.8681376981442945,0.7419354838709677,0.4107142857142857,0.42592592592592593,0.8846153846153846,0.0,0.8214285714285714,0.0,0.6785714285714285,0.17777777777777778,23,5,3,0
logistic_regression__C10__pca32__gold3,3.0,10.0,32.0,train_oof,all,1623,1247,376,0.5489649977315115,0.7110289587184226,0.6298989916224471,0.6201079706322276,0.8324786324786325,0.3973509933774834,0.781074578989575,0.4787234042553192,0.6807230971352523,0.37900760236967657,974,273,196,180
logistic_regression__C10__pca32__gold3,3.0,10.0,32.0,train_oof,weak_all,1561,1191,370,0.5489649977315115,0.7072389493914157,0.6274264188621872,0.6187630830630547,0.8270944741532977,0.4009111617312073,0.7791771620486986,0.4756756756756757,0.6765856536637394,0.3790720706994746,928,263,194,176
logistic_regression__C10__pca32__gold3,3.0,10.0,32.0,train_oof,gold_all,62,56,6,0.5489649977315115,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8392857142857143,0.5534188034188035,46,10,2,4
logistic_regression__C10__pca32__gold3,3.0,10.0,32.0,train_oof,gold_3_of_4,31,28,3,0.5489649977315115,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7261904761904762,0.47619047619047616,25,3,2,1
logistic_regression__C10__pca32__gold3,3.0,10.0,32.0,train_oof,gold_4_of_4,31,28,3,0.5489649977315115,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9761904761904763,0.8666666666666667,21,7,0,3
logistic_regression__C10__pca64__gold3,3.0,10.0,64.0,train_oof,all,1623,1247,376,0.5218588151696962,0.6919285274183611,0.6360456585166101,0.6156578573458369,0.8398544131028207,0.3816793893129771,0.7401764234161988,0.5319148936170213,0.6756790765923322,0.3780092266428137,923,324,176,200
logistic_regression__C10__pca64__gold3,3.0,10.0,64.0,train_oof,weak_all,1561,1191,370,0.5218588151696962,0.6893017296604741,0.6343023123879548,0.615471350244938,0.8349146110056926,0.3865877712031558,0.7388748950461796,0.5297297297297298,0.6720788798874442,0.3796843089687838,880,311,174,196
logistic_regression__C10__pca64__gold3,3.0,10.0,64.0,train_oof,gold_all,62,56,6,0.5218588151696962,0.7580645161290323,0.7172619047619048,0.5996556177356867,0.9555555555555556,0.23529411764705882,0.7678571428571429,0.6666666666666666,0.8125,0.5495378652355396,43,13,2,4
logistic_regression__C10__pca64__gold3,3.0,10.0,64.0,train_oof,gold_3_of_4,31,28,3,0.5218588151696962,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.7023809523809523,0.4621212121212121,22,6,2,1
logistic_regression__C10__pca64__gold3,3.0,10.0,64.0,train_oof,gold_4_of_4,31,28,3,0.5218588151696962,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9166666666666666,0.6666666666666666,21,7,0,3
logistic_regression__C10__pca128__gold3,3.0,10.0,128.0,train_oof,all,1623,1247,376,0.6547404778205983,0.7258163894023414,0.5977249654489925,0.6009012717823464,0.8123052959501558,0.39823008849557523,0.8364073777064955,0.35904255319148937,0.6435658345987818,0.36296623561450647,1043,204,241,135
logistic_regression__C10__pca128__gold3,3.0,10.0,128.0,train_oof,weak_all,1561,1191,370,0.6547404778205983,0.7226137091607944,0.5965143985295118,0.6001047197858274,0.807131280388979,0.4036697247706422,0.836272040302267,0.3567567567567568,0.6406358499557492,0.36765949140163495,996,195,238,132
logistic_regression__C10__pca128__gold3,3.0,10.0,128.0,train_oof,gold_all,62,56,6,0.6547404778205983,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.7380952380952381,0.37721783047870006,47,9,3,3
logistic_regression__C10__pca128__gold3,3.0,10.0,128.0,train_oof,gold_3_of_4,31,28,3,0.6547404778205983,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7738095238095238,0.4714285714285714,24,4,2,1
logistic_regression__C10__pca128__gold3,3.0,10.0,128.0,train_oof,gold_4_of_4,31,28,3,0.6547404778205983,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.7619047619047619,0.49707602339181284,23,5,1,2
logistic_regression__C10__pca256__gold3,3.0,10.0,256.0,train_oof,all,1623,1247,376,0.6426288089374199,0.707332101047443,0.6024149448036991,0.5995538044790966,0.8169129720853858,0.37777777777777777,0.7979149959903769,0.40691489361702127,0.6411067412854681,0.3607534600208798,995,252,223,153
logistic_regression__C10__pca256__gold3,3.0,10.0,256.0,train_oof,weak_all,1561,1191,370,0.6426288089374199,0.7053171044202434,0.6028785712664806,0.6007051025401485,0.8126603934987169,0.3852040816326531,0.797649034424853,0.4081081081081081,0.6390246669843647,0.36621337883539073,950,241,219,151
logistic_regression__C10__pca256__gold3,3.0,10.0,256.0,train_oof,gold_all,62,56,6,0.6426288089374199,0.7580645161290323,0.5684523809523809,0.5338345864661653,0.9183673469387755,0.15384615384615385,0.8035714285714286,0.3333333333333333,0.7232142857142857,0.2631132428773082,45,11,4,2
logistic_regression__C10__pca256__gold3,3.0,10.0,256.0,train_oof,gold_3_of_4,31,28,3,0.6426288089374199,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.6428571428571428,0.2676767676767677,22,6,2,1
logistic_regression__C10__pca256__gold3,3.0,10.0,256.0,train_oof,gold_4_of_4,31,28,3,0.6426288089374199,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.7976190476190476,0.4843304843304843,23,5,2,1
